file_name,condition
c1ca33ef-2b3cedac,"Rainy, Day"
387a9c67-8e74796a,"Cloudy, Day"
5d7a546f-fa7e4aeb,"Clear, Day"
3bd075e2-bb4f5869,"Cloudy, Day"
98af0dbd-8092a708,"Clear, Day"
4bdbbb47-ade30000,"Clear, Night"
00e9be89-00001590,"Clear, Day"
53373c51-01710aff,"Rainy, Day"
1d74a038-5bc38f74,"Clear, Day"
00e9be89-00001190,"Clear, Day"
130a2a49-03f7f2b7,"Rainy, Day"
3fc4ffaf-d50f9cb1,"Clear, Day"
7be1e381-7057b4b6,"Clear, Day"
c50410a9-da5e3b8d,"Clear, Day"
88d7aa59-b5d9b6b6,"Rainy, Day"
750720eb-fa7eb482,"Rainy, Day"
3ace9111-f3c626a2,"Clear, Day"
280e9215-00000000,"Clear, Day"
5e93181f-aef45d3d,"Clear, Day"
744d7642-837c0d60,"Clear, Day"
2fa619b6-41d1fd2c,"Clear, Day"
56fc2581-88790b23,"Clear, Day"
5b37ba9e-511c073e,"Clear, Day"
b0f0619c-48df5fca,"Clear, Day"
5e9d5af4-00000000,"Clear, Day"
16cc1363-369ae770,"Clear, Night"
460ca3ed-a8520000,"Clear, Day"
85a1f1de-b83e789a,"Rainy, Day"
c02ee64a-ec68fa8e,"Clear, Day"
44054e56-80ad2e95,"Rainy, Day"
4abe13b2-5bee9af8,"Clear, Day"
227c4a9a-dda7c6b6,"Clear, Day"
2c3ba530-102c6646,"Clear, Day"
7ebc7fa4-4f8ecbc9,"Rainy, Day"
a613a4c4-b2893916,"Clear, Day"
5b4e78e2-a60fbfd8,"Rainy, Day"
248a4806-8abbf072,"Rainy, Day"
51f0535a-00000000,"Clear, Day"
021c4a16-f4d11a2a,"Clear, Day"
40ac712f-52ba917f,"Rainy, Day"
00e9be89-00001140,"Clear, Day"
0e0c9ba3-294b474c,"Rainy, Day"
203689aa-90d26c96,"Rainy, Day"
9e697af6-88a2e4e0,"Rainy, Night"
3e6f7d5f-7e583047,"Clear, Day"
5f697884-5252a452,"Clear, Day"
34e0cacf-00000000,"Clear, Day"
5fa51535-70211e55,"Clear, Day"
585c44ac-00000000,"Clear, Day"
412888ec-9f272f4c,"Clear, Day"
09bae00f-d54c6eea,"Clear, Dawn/Dusk"
25b7445c-5f7d0000,"Rainy, Day"
64001df4-d77f890c,"Clear, Day"
2a7a4866-e4fc4da7,"Clear, Day"
6268fd0c-4c007855,"Clear, Day"
5f697884-f3f9d519,"Clear, Day"
25f414f7-99502fab,"Clear, Day"
409b367f-e28dbcd1,"Clear, Day"
340f2bf0-67107c5f,"Clear, Day"
127e2f8a-88f2ee39,"Clear, Day"
12a6dd7e-875cfca9,"Clear, Day"
5dc8f40e-4300ba8f,"Cloudy, Day"
0aa9197a-48cbd686,"Clear, Day"
4d4efedf-32bd084f,"Cloudy, Day"
7bb15163-4e7897b1,"Clear, Day"
fdbffb41-a07c5660,"Rainy, Day"
7494f9b1-d83d0000,"Rainy, Day"
0c155cdd-00000000,"Rainy, Night"
1b683934-47543601,"Clear, Day"
7133ddf7-98cbc6fa,"Rainy, Night"
12657f19-00000000,"Rainy, Day"
ae2d52e4-5bcf2f1a,"Clear, Day"
6ddc9481-fe6982d2,"Rainy, Day"
a85edde3-c0460f2e,"Clear, Day"
2ad8324d-d16937b9,"Rainy, Day"
916b6d18-46ba3100,"Clear, Day"
a695eebb-1c454daa,"Clear, Day"
565f1a61-00000000,"Clear, Day"
3a570e80-61d29766,"Rainy, Day"
636e1090-a63a0001,"Clear, Day"
5504b65b-51c2cb07,"Clear, Day"
8dc160b2-2f05e83f,"Rainy, Day"
52ba66d6-cb02bf22,"Rainy, Day"
c25f97e6-2007b36c,"Clear, Day"
0470ce9a-00000000,"Clear, Day"
48f50032-36a3a911,"Clear, Day"
18c89af2-9f69c77a,"Clear, Day"
686f85a0-6eb9dad0,"Rainy, Day"
54f98a28-7341436f,"Cloudy, Night"
1da2eaca-01d584d2,"Rainy, Night"
53a82779-998c55eb,"Rainy, Day"
09c148af-c0630001,"Clear, Day"
51755f30-21079bb7,"Clear, Day"
27c2b3af-e0bdf021,"Clear, Day"
14df900d-b8d570e1,"Clear, Day"
bbfe3b4f-354e4430,"Clear, Day"
b2d22b2f-8302eb61,"Clear, Day"
626dafea-8feade20,"Cloudy, Day"
15430558-02a7d763,"Clear, Day"
211ffed2-00000000,"Clear, Day"
3f0348fe-e9968686,"Cloudy, Day"
1969e872-44b40001,"Rainy, Night"
ad84310e-1a2a0837,"Clear, Day"
74634268-dbe4c302,"Clear, Day"
00e9be89-00001580,"Clear, Day"
b2e96aa8-3624f23d,"Rainy, Day"
186b8229-93f247b4,"Rainy, Day"
3bf423a6-9b5c07ac,"Rainy, Day"
5f178acc-8b810b49,"Clear, Day"
1e77570b-cc5bcde4,"Clear, Dawn/Dusk"
7a63357e-8f4feb25,"Clear, Day"
30d60151-c2618b59,"Clear, Day"
0027eed2-a6630000,"Clear, Day"
360f85e1-fd21c6db,"Clear, Day"
5c42f42f-3a2545f2,"Clear, Day"
1b42cfb0-231ac07e,"Rainy, Day"
bf10e8c4-9122dd20,"Clear, Day"
94ea1da6-7d60a76d,"Rainy, Day"
abc6aebb-784dd8ed,"Clear, Day"
71581ded-202c6ad9,"Clear, Day"
671b4118-a2b535c3,"Clear, Day"
47924e4b-6bef7091,"Clear, Day"
3e846564-6abc0bb3,"Clear, Day"
9a2afc0a-be4eb6af,"Clear, Day"
204a90bf-f7bff5bf,"Clear, Day"
7c7ddf9c-35bdd34e,"Clear, Day"
a463a36f-93f4044f,"Clear, Day"
5b79e291-ab031dbf,"Rainy, Day"
3a9952b0-cf7a0000,"Clear, Day"
2e3061c1-5b8d70e5,"Clear, Day"
3d31d9a7-2fa8d37a,"Clear, Day"
2cc27873-1866aa6a,"Clear, Day"
1a83fbd3-7034b521,"Rainy, Day"
11409559-f3c4582b,"Rainy, Day"
a035fef9-851f5642,"Clear, Day"
c68dcb6b-c1775bef,"Clear, Day"
0afb7706-1fdde46a,"Clear, Day"
0d53c976-0532e5df,"Clear, Day"
00d1c9e3-a7a7075f,"Clear, Day"
11dc1774-6eb9c063,"Rainy, Day"
2d88dd5c-1837fcff,"Clear, Day"
8116120f-4bbc5650,"Clear, Day"
21df6903-00000000,"Clear, Day"
4ce95f31-95a66733,"Clear, Day"
744d7642-e4faaa25,"Clear, Day"
1125356f-edb7fe0c,"Clear, Day"
64eb725a-810c7303,"Rainy, Day"
1d241258-a3b2237d,"Clear, Day"
21148413-50a44abb,"Cloudy, Day"
2bdb1fc4-b3e103ab,"Clear, Day"
ad0e9dde-3dcaa0e3,"Clear, Day"
c56ad92a-6a32ee17,"Rainy, Day"
aea0d3f5-5f41e651,"Rainy, Day"
3e1e4733-00000000,"Clear, Dawn/Dusk"
83a1c205-b1e40bb4,"Rainy, Day"
4c41be8f-a1e46e8b,"Clear, Day"
59eaccd9-7a198c89,"Clear, Day"
12657f19-ce930000,"Rainy, Day"
3043475a-85bebe5e,"Rainy, Day"
3c13b138-c1748ccb,"Clear, Day"
0bc866ed-1abb89e8,"Rainy, Day"
5d1dd6e3-53c3171e,"Clear, Day"
07c73bfa-92365af9,"Clear, Day"
37fbe72b-ccebd094,"Clear, Day"
adfc8f5c-b1f02e04,"Clear, Day"
7f1ff0c2-ace62968,"Clear, Day"
319ff606-70aa0001,"Clear, Day"
726770e5-33f45b27,"Clear, Day"
00e9be89-00001340,"Clear, Day"
1c525719-b1337f62,"Rainy, Day"
1e6b7328-22180001,"Clear, Night"
3eb86f80-6bb67f5c,"Clear, Night"
65f9d8c9-ec1f518d,"Clear, Day"
43655cb5-d542a7a1,"Clear, Day"
2be94d5a-00000000,"Clear, Day"
2b09aace-00000000,"Clear, Day"
28643c39-7bcaa7fc,"Rainy, Day"
1f1cd045-7e338d4a,"Clear, Day"
975b7312-912dca9c,"Clear, Day"
00e9be89-00001505,"Clear, Day"
4494459a-0c839e11,"Rainy, Day"
334c2648-ebe17bcd,"Rainy, Day"
56d1d5a4-c1c6374d,"Clear, Day"
1db011fe-e53b2b8e,"Rainy, Day"
7a59a6f8-00000000,"Clear, Day"
31b7487a-a01d6351,"Rainy, Day"
2e1e3eaa-4ec66394,"Clear, Day"
954f0780-7c0a0b3d,"Clear, Day"
760e39d9-abd034e6,"Rainy, Day"
0b9c4f05-d59be38c,"Clear, Day"
4928987b-48b87f62,"Clear, Day"
69cfdd5d-664b39d7,"Clear, Day"
5c59c5f8-31d384cd,"Clear, Day"
00e9be89-00001225,"Clear, Day"
519f8f6f-e32bd2ef,"Clear, Day"
10425a11-c482707f,"Rainy, Day"
1fdb5a92-00000000,"Rainy, Day"
30de8fc0-a585a6ca,"Rainy, Day"
3be414d7-00000000,"Clear, Night"
00e9be89-00001905,"Clear, Day"
0a5fbda4-39d0f4a1,"Clear, Day"
9e31f6be-4bb25ddb,"Rainy, Day"
c6148dad-03eb1951,"Rainy, Day"
0479df8c-00000000,"Clear, Day"
2b675bc4-2cbd828b,"Rainy, Day"
051c0564-3f2fbff4,"Rainy, Day"
0104a3f0-929423cc,"Clear, Day"
30cbf134-41ca2bc1,"Clear, Day"
6a2c3759-b95bf08e,"Clear, Day"
00e9be89-00001305,"Rainy, Day"
2af91d89-2dfb4499,"Rainy, Day"
786e1c40-00000000,"Rainy, Day"
0fd50fa7-f14c78b9,"Clear, Day"
6e631f87-7d308e09,"Clear, Day"
5c60ec08-4fbeeb70,"Clear, Day"
09db60e1-f4a32cc4,"Clear, Day"
621fb031-4cb67511,"Clear, Day"
66c639eb-00000000,"Clear, Day"
092b387a-67a64a9b,"Clear, Day"
4e13a91d-a99d5706,"Clear, Day"
1597fb15-140c0eac,"Clear, Day"
5c9ed269-80010000,"Clear, Day"
5823b731-298af202,"Rainy, Day"
6f995cc3-c7d16d56,"Rainy, Night"
49a0a1bd-578258bf,"Clear, Day"
6000c90b-94273c15,"Clear, Day"
b8a795ee-c1ce7ac0,"Clear, Day"
1ef540fd-353b94e8,"Rainy, Day"
5561a79a-4535d2c3,"Clear, Day"
1c4d89e7-03a95b25,"Clear, Day"
6c29dbf3-53b923e7,"Rainy, Day"
4167651b-f05ca5dc,"Rainy, Day"
3091bb19-29f100db,"Clear, Day"
355f56e4-32a8d4e8,"Clear, Day"
1a8d2b8e-a58e85fe,"Clear, Day"
537923f0-a1035429,"Rainy, Day"
a627675d-d825dd27,"Clear, Day"
28e362ca-0f10a8ef,"Clear, Day"
0a0c3694-f3444902,"Clear, Day"
012d130c-00000000,"Clear, Day"
292bf85b-fa3e8df4,"Clear, Day"
03845106-00000000,"Clear, Day"
7b0f2cec-00000000,"Cloudy, Day"
488480d6-bc52f7b9,"Clear, Day"
022ec367-cb18e652,"Clear, Day"
c6921a51-c3847215,"Clear, Day"
515b0ac1-94ba472d,"Clear, Day"
0004a4c0-d4dff0ad,"Clear, Day"
59fb45c1-01ef6fc6,"Clear, Day"
0f172b7f-71040000,"Clear, Day"
6797fa5d-7a5209af,"Clear, Day"
2486c9ac-dfa7dd59,"Clear, Day"
705c6dce-d1110648,"Clear, Day"
3ebef51a-404e727f,"Clear, Day"
59f25185-1f11b2da,"Clear, Day"
1a92b5b9-87a40000,"Clear, Day"
579028e4-61bfd75d,"Cloudy, Day"
444bd1cc-008214c8,"Clear, Day"
560c87f2-39b1b9ab,"Clear, Day"
6fa3dece-4ab816fd,"Rainy, Night"
4dc16bee-f5954128,"Clear, Day"
c564c92b-2f727c05,"Clear, Day"
5b200c28-8870e3db,"Rainy, Day"
04095551-efe20559,"Clear, Day"
4b4cf458-b1a0a7bb,"Clear, Day"
6bbc1c18-1244b78c,"Clear, Day"
af1af137-5eba282b,"Clear, Day"
2059f725-0ff7f12f,"Clear, Day"
2aac79fa-204c383a,"Clear, Day"
2e8bd85f-9d6c24d0,"Clear, Day"
52457b6d-451c75be,"Clear, Day"
634afb7e-2274efdd,"Rainy, Night"
25531db8-076c0001,"Clear, Day"
2b96a876-c6a32c38,"Rainy, Day"
6ad23488-70abed67,"Rainy, Day"
003ddde7-36ee8299,"Clear, Day"
a4b7d20e-b9a6f607,"Clear, Day"
4c5c24ad-d0338ef4,"Rainy, Day"
fee92217-63b3f87f,"Clear, Day"
1bc82b26-7f99de31,"Rainy, Day"
46dd9b4b-40645433,"Rainy, Day"
0fe831f2-d3180400,"Clear, Day"
794b014f-a95ae60f,"Clear, Day"
b0263f3e-ece2fb89,"Clear, Day"
14020ffa-b52ddff6,"Clear, Day"
ad09a5b3-c888b2eb,"Clear, Day"
1f4f658e-00000000,"Clear, Day"
8cd7b842-8b1a1aad,"Clear, Day"
a7825612-cceb24d2,"Rainy, Day"
4a70e756-29f00000,"Rainy, Night"
4b819174-f99002bb,"Clear, Day"
9b8a1fe1-89474792,"Rainy, Day"
2e72ac5f-dcdac120,"Clear, Day"
0f67195e-35f09df1,"Clear, Day"
0fc0b0cc-75d5e23d,"Clear, Dawn/Dusk"
6ce727b7-535d131f,"Clear, Day"
4bf82654-43f8c0ad,"Clear, Day"
590e3790-f030c383,"Cloudy, Day"
5d60f6d6-c3d50001,"Clear, Night"
872b83f1-12137e15,"Clear, Day"
5c503b26-dacf4d71,"Clear, Day"
32b33022-df9404a3,"Clear, Day"
1b7485e3-00000000,"Clear, Day"
17d4f1b8-4431d5e0,"Clear, Day"
511c0871-7d84ede2,"Clear, Night"
08d0f0fe-180abd64,"Clear, Day"
483fa316-00000000,"Clear, Day"
23c3c91b-6c42a30a,"Clear, Day"
00e9be89-00001425,"Clear, Day"
215b7b34-864de34f,"Clear, Day"
5cfd9c44-90dcc7ff,"Rainy, Day"
3f34895a-9d440000,"Clear, Day"
858c9bd9-f5075243,"Clear, Day"
7ad2aa84-66b411d5,"Clear, Day"
70756bb2-870d5f70,"Rainy, Day"
00e9be89-00001365,"Clear, Day"
00e9be89-00001540,"Clear, Day"
1a4aa32d-d2e95a1d,"Clear, Day"
7359c6f8-965ba173,"Rainy, Day"
738df342-eec9a6d4,"Rainy, Night"
4cdef661-5fb674c3,"Clear, Day"
2814ffe0-83e2134c,"Rainy, Day"
22713ff8-45b06033,"Rainy, Day"
5b3af830-bcdc5f4d,"Rainy, Day"
010fc651-19922861,"Rainy, Day"
b938ff6a-6eeaa410,"Clear, Day"
0bf7162a-00000000,"Clear, Day"
5c9ed269-81660000,"Clear, Day"
38b5478c-6485313b,"Rainy, Day"
c639e1c0-2eb71da1,"Clear, Day"
5222d6a6-4b40104c,"Rainy, Day"
1e8bb9d7-fa61885f,"Clear, Day"
1a63c3c1-d2545a08,"Clear, Day"
35af3da5-14d381a0,"Rainy, Day"
71d911b4-0b9c0001,"Rainy, Day"
1215f91d-00000000,"Cloudy, Day"
1215f91d-390a0000,"Cloudy, Day"
30e0ff53-b31e49bb,"Rainy, Day"
74af864b-00000000,"Clear, Day"
5f9e9266-78dac9cc,"Rainy, Day"
c776d10b-06d930cf,"Rainy, Night"
03793f54-c5de387b,"Clear, Day"
143da8e5-680690e6,"Clear, Day"
b6f4b139-744f76c0,"Rainy, Day"
00e9be89-00001460,"Clear, Day"
49069e94-9e026b41,"Rainy, Day"
1ecd853b-3e3bd096,"Clear, Day"
be449d8d-288c49bd,"Clear, Day"
0aeb534c-57a685bd,"Clear, Day"
9a9fc4cb-dd67bc32,"Clear, Day"
5fc0a91a-c4c1e915,"Clear, Day"
6a7c3557-60bf11fb,"Clear, Day"
76663911-826adbde,"Clear, Day"
5d1e595a-335f83d4,"Clear, Day"
5c5dc708-719ba604,"Rainy, Day"
0b9c3eb8-252e5876,"Clear, Day"
0f70e154-bed7cd92,"Rainy, Day"
830c6cb2-f7b30a4c,"Clear, Day"
0e31726a-00000000,"Clear, Day"
03c98179-6c07ce8c,"Rainy, Day"
2b4493a3-c00735ce,"Clear, Day"
1f3f018d-a256ea95,"Clear, Day"
1a8f2791-c0bdf3c3,"Rainy, Day"
76273209-14eea8f3,"Clear, Day"
6e1adb10-3fffc258,"Clear, Day"
5f2170a0-ce6f9338,"Clear, Day"
c2c5fee5-a8360924,"Rainy, Day"
767fd272-007e4caf,"Clear, Day"
5250cae5-e084d4b2,"Clear, Day"
78044bf1-003dec89,"Clear, Day"
4f8a10d3-ba5b0000,"Clear, Day"
0d53c976-ad5a9570,"Clear, Day"
8a6afc9f-fe92ace0,"Clear, Day"
05dbe9ff-ab4f1f73,"Cloudy, Day"
4e2b9609-09bee5cd,"Clear, Day"
760d927c-e77fbc59,"Clear, Day"
9b24165a-a729ad12,"Cloudy, Day"
0b5c145d-8dc9d5b3,"Clear, Day"
1ee44266-5cd61ffa,"Rainy, Day"
43d7c5a4-113349dd,"Clear, Day"
0d01bff2-38b969d3,"Clear, Day"
52e1f13b-00000000,"Rainy, Day"
6ba1916a-d52532b4,"Clear, Day"
8a86a183-eaf6dac5,"Rainy, Day"
4027c10d-dc2eefb4,"Clear, Day"
3dab4537-7ded0a8f,"Clear, Day"
00e9be89-00001335,"Clear, Day"
3eef0f31-633fd78e,"Clear, Day"
564f8226-b8e3b711,"Clear, Day"
00de601c-858a8a8d,"Rainy, Day"
0ff690fc-7122d807,"Clear, Day"
b769f2fa-9473432d,"Clear, Day"
00e9be89-00000125,"Clear, Day"
a9391f8f-83c00a81,"Clear, Day"
bb627372-de7438d2,"Rainy, Day"
4ac6aa8d-a3aa30d4,"Rainy, Dawn/Dusk"
c5b2506d-7e987d44,"Clear, Day"
1b6b877a-ce13a001,"Clear, Day"
2ee5b830-ded30001,"Clear, Day"
387a9c67-0577d2fa,"Cloudy, Day"
b5b40b5f-da80498b,"Clear, Day"
4231afc1-00000000,"Clear, Day"
25b7445c-a4270000,"Clear, Day"
92353db9-6d934e53,"Clear, Day"
2d5b081c-14559581,"Clear, Day"
b119cba4-97470cf0,"Clear, Day"
3ebef51a-f2c82b41,"Clear, Day"
1c22af9e-991b11d4,"Clear, Day"
124f0efb-d0339f1e,"Clear, Night"
00e9be89-00001515,"Clear, Day"
c0703477-b5138d5d,"Clear, Night"
73cf6448-457fc323,"Clear, Day"
3b53f269-2f09fdd5,"Clear, Day"
b45928e6-f07ac4c9,"Rainy, Day"
75cdb8c0-08de301f,"Clear, Day"
c17aa6cb-b8dbbf71,"Rainy, Day"
a310e8f3-65a5066d,"Rainy, Night"
76ed5279-4601e72d,"Rainy, Day"
6daa7d06-dc762614,"Clear, Day"
01e9b6bc-1c3597ee,"Clear, Day"
5ac1c388-2de009ad,"Rainy, Day"
708fc92b-30e671d1,"Clear, Day"
58ffd862-e29a92f3,"Clear, Day"
4855dcd6-7aaf6fc8,"Rainy, Day"
39c1eaf1-f492b39a,"Rainy, Day"
5861c948-a40cae6f,"Rainy, Day"
7c7ddf9c-1179a7ac,"Clear, Day"
b3064012-5a01e51a,"Clear, Day"
88aa26b2-c8393dd1,"Rainy, Day"
25606b41-ef1b0001,"Clear, Dawn/Dusk"
6ea9d065-03305dcc,"Clear, Day"
2be200c8-00000000,"Rainy, Day"
5c2ce71f-00000000,"Clear, Day"
06fb4e9c-efad73fd,"Rainy, Day"
6ba6358d-09d7c146,"Cloudy, Day"
29bb7721-00000000,"Clear, Day"
7fe274e7-b2c33776,"Clear, Day"
1a0871fc-00000000,"Rainy, Day"
2ce62d02-ccf67f71,"Clear, Day"
24f3b9c1-8da6c8a9,"Clear, Day"
59fb45c1-a4dca94d,"Cloudy, Day"
4e196e95-a47e4edb,"Clear, Day"
a9023479-423cc3fe,"Rainy, Day"
3fb6a323-00000000,"Clear, Day"
7c4e75f5-00000000,"Cloudy, Day"
3ea9f3fe-c1ed2d21,"Clear, Day"
63e66925-eb2824dc,"Clear, Day"
208be040-b7ad1b43,"Clear, Day"
4345667e-00000000,"Clear, Day"
9ac7f707-82f9c673,"Clear, Day"
60cab5f9-164262c6,"Rainy, Day"
0540f550-72c78702,"Rainy, Day"
5b9c6ca4-dc3fe5c3,"Clear, Day"
0c90a09f-9a869a38,"Clear, Day"
4b10e987-0fcfff5c,"Clear, Day"
4f45d5ce-d87a28f1,"Clear, Day"
0651d531-e5c90001,"Clear, Day"
6a9de0c7-dceda8d2,"Rainy, Day"
9d3e6f33-49b7f110,"Clear, Day"
0e460dd3-2cf2a7b9,"Clear, Day"
3a489463-a438c48f,"Cloudy, Day"
30cd8670-00000000,"Rainy, Day"
c07733d0-9738eec9,"Cloudy, Day"
2410ad60-59a0e430,"Clear, Day"
4dcbad77-5df02bfa,"Cloudy, Day"
b1d971b4-ac67ca0d,"Clear, Day"
18f0f373-31384227,"Rainy, Day"
099071e5-fae1033c,"Clear, Day"
4a289ff2-7da7feb6,"Clear, Day"
2b5f0ec4-4167d7b4,"Clear, Day"
437a528e-65cd2b56,"Clear, Day"
08db5a44-40831b75,"Rainy, Day"
8c4aa33b-5e0a838c,"Clear, Day"
0f89108b-3ab59119,"Clear, Day"
1c57c51f-0969a6a8,"Clear, Day"
0e1c42db-f6a1715f,"Clear, Day"
73195184-318b4bc1,"Clear, Day"
5f689685-93bb55d4,"Clear, Day"
afc3456c-b6b9a65d,"Clear, Day"
277a96aa-da6e0a33,"Clear, Day"
7435519e-587563d6,"Clear, Day"
0378d8dc-62d8851d,"Clear, Day"
060b8e4f-d05f9e18,"Rainy, Day"
9fdd3938-9958d744,"Clear, Day"
2a0869ed-00000000,"Rainy, Day"
0bef9055-6069aeb8,"Clear, Day"
34eb51fe-89cb7b98,"Rainy, Day"
3f715add-d20416d8,"Rainy, Day"
51f374fa-fec56c39,"Clear, Day"
920c88a6-b6965810,"Clear, Day"
528b02b5-29976047,"Rainy, Day"
16df5285-89f204f6,"Clear, Day"
b6ca7400-0ed0dc64,"Rainy, Day"
2f6f1ef9-8a34a62b,"Rainy, Day"
62eee498-5cc565cc,"Clear, Day"
2644747c-a54c954d,"Rainy, Day"
41bc59e0-15300001,"Clear, Dawn/Dusk"
4e3563db-04562c65,"Clear, Day"
77652a28-00000000,"Clear, Day"
4355f000-3558b8bb,"Clear, Day"
7568f5fe-00000000,"Clear, Day"
54e64331-f85da93d,"Clear, Day"
1ade61c7-b865e37e,"Clear, Day"
c2e4e91e-cf165083,"Clear, Day"
2d783b3a-a6304dbd,"Clear, Day"
648b2387-05000001,"Clear, Day"
54f36f5c-71638bc5,"Clear, Day"
0aa47a41-ad75f648,"Clear, Day"
393a00d2-b21026f0,"Rainy, Day"
00a9cd6b-b39be004,"Clear, Day"
6a9a7bfb-4e904fb0,"Rainy, Day"
09b41d3b-d0310001,"Clear, Day"
8daed08e-825f6173,"Clear, Dawn/Dusk"
004071a4-049be89b,"Clear, Day"
6c109a6d-7c1ad091,"Rainy, Day"
0f5f84ef-5d520001,"Clear, Day"
6f19fd9d-d843ba19,"Clear, Day"
0ade56f2-a8ac9645,"Rainy, Dawn/Dusk"
b37cacf7-0d3ce003,"Clear, Day"
28f73d40-e4720000,"Rainy, Night"
95eb0285-e90219fb,"Clear, Day"
67c393c4-00000000,"Clear, Day"
67c3676f-0aa098df,"Rainy, Night"
54ae1163-00000000,"Clear, Day"
29c8cd81-7c02d318,"Cloudy, Day"
9e7aa0d8-f615ea6e,"Clear, Day"
3a5e88ed-9ac93adb,"Rainy, Dawn/Dusk"
33c2ec09-00000000,"Rainy, Night"
6c6ea5d7-2858f2b3,"Clear, Day"
9429cbbd-15d8f8d1,"Clear, Day"
0a514790-e4c8e3e3,"Clear, Day"
2bd65f06-91fefa7b,"Clear, Day"
52643c04-85770c24,"Clear, Day"
5d023727-f4cd9940,"Clear, Day"
56188d0a-5c75547c,"Clear, Day"
58208859-5316743a,"Clear, Day"
47406c52-6f9c5dbf,"Clear, Day"
0d282223-501af903,"Rainy, Night"
778f9c5e-fd98940a,"Clear, Day"
34811fce-1c9200fe,"Clear, Night"
a56b2266-34baf98f,"Clear, Day"
c281c4a6-27abfe08,"Clear, Day"
97ad5182-1fee7596,"Clear, Day"
318b4af7-56f6e1a5,"Clear, Day"
0b498ab4-61a84c90,"Clear, Day"
154e0f88-2bfc184e,"Clear, Day"
5a538e6a-52b75dbb,"Clear, Day"
1236ceb8-7c99ee25,"Clear, Day"
99111627-955d95e4,"Rainy, Day"
6f77d97a-a4cd1bb8,"Clear, Day"
ad73ec70-c8312a27,"Clear, Day"
5835e3bd-5cae66a7,"Clear, Day"
1b9723df-00000000,"Clear, Day"
397dbc92-c41a9f80,"Clear, Day"
00e9be89-00001480,"Clear, Day"
1c79f4eb-12b5da22,"Clear, Day"
0f172b7f-24d20001,"Cloudy, Day"
700c3115-5b5b7652,"Clear, Night"
15905cba-d1eee7c8,"Clear, Day"
7baad8d8-00000000,"Clear, Day"
236e681e-3fe83ea1,"Clear, Day"
61a09aef-c456781a,"Rainy, Day"
8016a78e-1d969047,"Rainy, Day"
20c18a94-4fee0001,"Rainy, Day"
724ed3c5-a0f0504b,"Clear, Day"
2f45dd26-b4595092,"Rainy, Day"
1d9b1897-fb1b77b3,"Clear, Day"
6ce28c96-2e3e4ad0,"Clear, Day"
2cc6e016-d4430000,"Clear, Day"
5d379513-86d5410c,"Clear, Day"
21dc152d-05521c24,"Rainy, Day"
56c60142-6a3a05a6,"Clear, Day"
00e9be89-00000190,"Clear, Day"
06d937fd-3df1b5be,"Clear, Day"
5e66a775-b4fa212b,"Clear, Day"
718e38eb-741dd7db,"Cloudy, Day"
4b04adbd-d62c7d83,"Clear, Day"
62fc466a-73b89ea3,"Clear, Day"
830c6cb2-8897d189,"Clear, Day"
176c2e34-b84e3255,"Clear, Day"
a32275b1-ede23fc6,"Clear, Day"
0714456d-264838d6,"Clear, Day"
5e74bc73-82827343,"Clear, Day"
bc101f0f-2bd5f9ec,"Clear, Day"
9d577e94-3360de5d,"Clear, Day"
c3593016-ac7c536a,"Clear, Day"
96bbfee1-9cf45d08,"Clear, Day"
48d3e640-64cb4fac,"Clear, Day"
00e9be89-00001170,"Clear, Day"
0e21b3fa-648e5a8a,"Clear, Day"
597f3962-670ad442,"Clear, Night"
40421cd0-360212ec,"Clear, Day"
c4353b9c-9d50cbe9,"Clear, Day"
ae82d1ee-18db13b8,"Clear, Day"
736ef944-35249131,"Rainy, Day"
8b1b78f5-07d17f8b,"Clear, Day"
164b2a2d-b3b20000,"Clear, Day"
96be86fa-0686ec8e,"Rainy, Day"
4d733ba1-6ad4b922,"Clear, Day"
605a5f6b-91938a4a,"Clear, Day"
505bed9f-00000000,"Clear, Day"
703d912f-840ec688,"Clear, Day"
314662b7-00000000,"Clear, Day"
6bc02d44-62cf9a2b,"Clear, Day"
5b52fe79-2187d0a2,"Clear, Day"
23ce5f4e-10e38fda,"Clear, Day"
c53221aa-4ef98335,"Clear, Day"
93b93cd9-394feaca,"Clear, Day"
01688cf2-237fbd49,"Clear, Day"
46dcaff1-6dc80001,"Clear, Day"
a4ad61e9-4d218ba5,"Clear, Day"
4bad37dd-ae730001,"Clear, Day"
b19efc15-9583cded,"Rainy, Day"
c8a7a62d-5bba0d73,"Rainy, Day"
4a8d8c7f-5b82f9cf,"Rainy, Day"
6e051427-45e0bd8f,"Clear, Day"
50c11f3a-123d50d9,"Clear, Day"
0d5b19b3-fe488e51,"Clear, Day"
1f4de0c9-975421e7,"Cloudy, Day"
71dfad78-f08054d3,"Rainy, Day"
06fb4e9c-fc50db93,"Cloudy, Day"
52566764-671de4ef,"Rainy, Day"
4fdf19b0-00000000,"Clear, Day"
1268f90c-00000000,"Clear, Day"
4a396379-085ba307,"Rainy, Day"
2b586cfc-8cdaae33,"Clear, Day"
9ae09442-d933ca90,"Clear, Day"
00e9be89-00001465,"Clear, Day"
6d856a6e-a225ef94,"Clear, Day"
04a328c5-7d9c636f,"Clear, Day"
66fab43d-0b906673,"Rainy, Day"
9ce73308-16f9a217,"Clear, Day"
c2509294-f6bd70dc,"Clear, Day"
2d1b7637-00000000,"Clear, Day"
