image_index,context_name,context_frame,camera_id,condition
5957,12551320916264703416_1420_000_1440_000,1557277427837447,2,"Day,Clear,Bad lighting"
5958,12551320916264703416_1420_000_1440_000,1557277428037423,0,"Day,Clear,Bad lighting"
5959,12551320916264703416_1420_000_1440_000,1557277428037423,1,"Day,Clear,Bad lighting"
5960,12551320916264703416_1420_000_1440_000,1557277428037423,2,"Day,Clear,Bad lighting"
5961,12551320916264703416_1420_000_1440_000,1557277428437404,0,"Day,Clear,Bad lighting"
5962,12551320916264703416_1420_000_1440_000,1557277428437404,1,"Day,Clear,Bad lighting"
5963,12551320916264703416_1420_000_1440_000,1557277428437404,2,"Day,Clear,Bad lighting"
5964,12551320916264703416_1420_000_1440_000,1557277432237712,0,"Day,Clear,Bad lighting"
5965,12551320916264703416_1420_000_1440_000,1557277432237712,1,"Day,Clear,Bad lighting"
5966,12551320916264703416_1420_000_1440_000,1557277432237712,2,"Day,Clear,Bad lighting"
5967,12551320916264703416_1420_000_1440_000,1557277432637538,0,"Day,Clear,Bad lighting"
5968,12551320916264703416_1420_000_1440_000,1557277432637538,1,"Day,Clear,Bad lighting"
5969,12551320916264703416_1420_000_1440_000,1557277432637538,2,"Day,Clear,Bad lighting"
5970,12551320916264703416_1420_000_1440_000,1557277432837552,0,"Day,Clear,Bad lighting"
5971,12551320916264703416_1420_000_1440_000,1557277432837552,1,"Day,Clear,Bad lighting"
5972,12551320916264703416_1420_000_1440_000,1557277432837552,2,"Day,Clear,Bad lighting"
5973,12551320916264703416_1420_000_1440_000,1557277433037515,0,"Day,Clear,Bad lighting"
5974,12551320916264703416_1420_000_1440_000,1557277433037515,1,"Day,Snow,Bad lighting"
5975,12551320916264703416_1420_000_1440_000,1557277433037515,2,"Day,Clear,Bad lighting"
5976,12551320916264703416_1420_000_1440_000,1557277433437489,0,"Day,Clear,Bad lighting"
5977,12551320916264703416_1420_000_1440_000,1557277433437489,1,"Day,Snow,Bad lighting"
5978,12551320916264703416_1420_000_1440_000,1557277433437489,2,"Day,Clear,Bad lighting"
5979,12566399510596872945_2078_320_2098_320,1507246715349312,0,"Day,Clear,Bad lighting"
5980,12566399510596872945_2078_320_2098_320,1507246715349312,1,"Day,Clear,Bad lighting"
5981,12566399510596872945_2078_320_2098_320,1507246715349312,2,"Day,Clear,Bad lighting"
5982,12566399510596872945_2078_320_2098_320,1507246715749418,0,"Day,Clear,Bad lighting"
5983,12566399510596872945_2078_320_2098_320,1507246715749418,1,"Day,Clear,Bad lighting"
5984,12566399510596872945_2078_320_2098_320,1507246715749418,2,"Day,Clear,Bad lighting"
5985,12566399510596872945_2078_320_2098_320,1507246715949383,0,"Day,Clear,Bad lighting"
5986,12566399510596872945_2078_320_2098_320,1507246715949383,1,"Day,Clear,Bad lighting"
5987,12566399510596872945_2078_320_2098_320,1507246715949383,2,"Day,Clear,Bad lighting"
5988,12566399510596872945_2078_320_2098_320,1507246716149350,0,"Day,Clear,Bad lighting"
5989,12566399510596872945_2078_320_2098_320,1507246716149350,1,"Day,Clear,Bad lighting"
5990,12566399510596872945_2078_320_2098_320,1507246716149350,2,"Day,Clear,Bad lighting"
5991,12566399510596872945_2078_320_2098_320,1507246716549355,0,"Day,Clear,Bad lighting"
5992,12566399510596872945_2078_320_2098_320,1507246716549355,1,"Day,Clear,Bad lighting"
5993,12566399510596872945_2078_320_2098_320,1507246716549355,2,"Day,Clear,Bad lighting"
5994,12566399510596872945_2078_320_2098_320,1507246720349018,0,"Day,Clear,Bad lighting"
5995,12566399510596872945_2078_320_2098_320,1507246720349018,1,"Day,Clear,Bad lighting"
5996,12566399510596872945_2078_320_2098_320,1507246720349018,2,"Day,Clear,Bad lighting"
5997,12566399510596872945_2078_320_2098_320,1507246720749038,0,"Day,Clear,Bad lighting"
5998,12566399510596872945_2078_320_2098_320,1507246720749038,1,"Day,Clear,Bad lighting"
5999,12566399510596872945_2078_320_2098_320,1507246720749038,2,"Day,Clear,Bad lighting"
6000,12566399510596872945_2078_320_2098_320,1507246720949001,0,"Day,Clear,Bad lighting"
6001,12566399510596872945_2078_320_2098_320,1507246720949001,1,"Day,Clear,Bad lighting"
6002,12566399510596872945_2078_320_2098_320,1507246720949001,2,"Day,Clear,Bad lighting"
6003,12566399510596872945_2078_320_2098_320,1507246721149001,0,"Day,Clear,Bad lighting"
6004,12566399510596872945_2078_320_2098_320,1507246721149001,1,"Day,Clear,Bad lighting"
6005,12566399510596872945_2078_320_2098_320,1507246721149001,2,"Day,Clear,Bad lighting"
6006,12566399510596872945_2078_320_2098_320,1507246721549036,0,"Day,Clear,Bad lighting"
6007,12566399510596872945_2078_320_2098_320,1507246721549036,1,"Day,Clear,Bad lighting"
6008,12566399510596872945_2078_320_2098_320,1507246721549036,2,"Day,Clear,Bad lighting"
6009,12566399510596872945_2078_320_2098_320,1507246725349045,0,"Day,Clear,Bad lighting"
6010,12566399510596872945_2078_320_2098_320,1507246725349045,1,"Day,Clear,Bad lighting"
6011,12566399510596872945_2078_320_2098_320,1507246725349045,2,"Day,Clear,Bad lighting"
6012,12566399510596872945_2078_320_2098_320,1507246725749110,0,"Day,Clear,Bad lighting"
6013,12566399510596872945_2078_320_2098_320,1507246725749110,1,"Day,Clear,Bad lighting"
6014,12566399510596872945_2078_320_2098_320,1507246725749110,2,"Day,Clear,Bad lighting"
6015,12566399510596872945_2078_320_2098_320,1507246725949143,0,"Day,Clear,Bad lighting"
6016,12566399510596872945_2078_320_2098_320,1507246725949143,1,"Day,Clear,Bad lighting"
6017,12566399510596872945_2078_320_2098_320,1507246725949143,2,"Day,Clear,Bad lighting"
6018,12566399510596872945_2078_320_2098_320,1507246726149146,0,"Day,Clear,Bad lighting"
6019,12566399510596872945_2078_320_2098_320,1507246726149146,1,"Day,Clear,Bad lighting"
6020,12566399510596872945_2078_320_2098_320,1507246726149146,2,"Day,Clear,Bad lighting"
6021,12566399510596872945_2078_320_2098_320,1507246726549107,0,"Day,Clear,Bad lighting"
6022,12566399510596872945_2078_320_2098_320,1507246726549107,1,"Day,Clear,Bad lighting"
6023,12566399510596872945_2078_320_2098_320,1507246726549107,2,"Day,Clear,Bad lighting"
6024,12566399510596872945_2078_320_2098_320,1507246730348564,0,"Day,Clear,Bad lighting"
6025,12566399510596872945_2078_320_2098_320,1507246730348564,1,"Day,Clear,Bad lighting"
6026,12566399510596872945_2078_320_2098_320,1507246730348564,2,"Day,Clear,Bad lighting"
6027,12566399510596872945_2078_320_2098_320,1507246730748370,0,"Day,Clear,Bad lighting"
6028,12566399510596872945_2078_320_2098_320,1507246730748370,1,"Day,Clear,Bad lighting"
6029,12566399510596872945_2078_320_2098_320,1507246730748370,2,"Day,Clear,Bad lighting"
6030,12566399510596872945_2078_320_2098_320,1507246730948213,0,"Day,Clear,Bad lighting"
6031,12566399510596872945_2078_320_2098_320,1507246730948213,1,"Day,Clear,Bad lighting"
6032,12566399510596872945_2078_320_2098_320,1507246730948213,2,"Day,Clear,Bad lighting"
6033,12566399510596872945_2078_320_2098_320,1507246731148176,0,"Day,Clear,Bad lighting"
6034,12566399510596872945_2078_320_2098_320,1507246731148176,1,"Day,Clear,Bad lighting"
6035,12566399510596872945_2078_320_2098_320,1507246731148176,2,"Day,Clear,Bad lighting"
6036,12566399510596872945_2078_320_2098_320,1507246731548109,0,"Day,Clear,Bad lighting"
6037,12566399510596872945_2078_320_2098_320,1507246731548109,1,"Day,Clear,Bad lighting"
6038,12566399510596872945_2078_320_2098_320,1507246731548109,2,"Day,Clear,Bad lighting"
6039,12581809607914381746_1219_547_1239_547,1508252462414995,0,"Day,Clear,Bad lighting"
6040,12581809607914381746_1219_547_1239_547,1508252462414995,1,"Day,Clear,Bad lighting"
6041,12581809607914381746_1219_547_1239_547,1508252462414995,2,"Day,Rain,Bad lighting"
6042,12581809607914381746_1219_547_1239_547,1508252462614953,0,"Day,Clear,Bad lighting"
6043,12581809607914381746_1219_547_1239_547,1508252462614953,1,"Day,Clear,Bad lighting"
6044,12581809607914381746_1219_547_1239_547,1508252462614953,2,"Day,Clear,Bad lighting"
6045,12581809607914381746_1219_547_1239_547,1508252463014980,0,"Day,Clear,Bad lighting"
6046,12581809607914381746_1219_547_1239_547,1508252463014980,1,"Day,Clear,Bad lighting"
6047,12581809607914381746_1219_547_1239_547,1508252463014980,2,"Day,Clear,Bad lighting"
6048,12581809607914381746_1219_547_1239_547,1508252466815731,0,"Day,Clear,Bad lighting"
6049,12581809607914381746_1219_547_1239_547,1508252466815731,1,"Day,Clear,Bad lighting"
6050,12581809607914381746_1219_547_1239_547,1508252466815731,2,"Day,Clear,Bad lighting"
6051,12581809607914381746_1219_547_1239_547,1508252467215719,0,"Day,Clear,Bad lighting"
6052,12581809607914381746_1219_547_1239_547,1508252467215719,1,"Day,Clear,Bad lighting"
6053,12581809607914381746_1219_547_1239_547,1508252467215719,2,"Day,Clear,Bad lighting"
6054,12581809607914381746_1219_547_1239_547,1508252467415714,0,"Day,Clear,Bad lighting"
6055,12581809607914381746_1219_547_1239_547,1508252467415714,1,"Day,Clear,Bad lighting"
6056,12581809607914381746_1219_547_1239_547,1508252467415714,2,"Day,Clear,Bad lighting"
6057,12581809607914381746_1219_547_1239_547,1508252467615674,0,"Day,Clear,Bad lighting"
6058,12581809607914381746_1219_547_1239_547,1508252467615674,1,"Day,Clear,Bad lighting"
6059,12581809607914381746_1219_547_1239_547,1508252467615674,2,"Day,Clear,Bad lighting"
6060,12581809607914381746_1219_547_1239_547,1508252468015659,0,"Day,Clear,Bad lighting"
6061,12581809607914381746_1219_547_1239_547,1508252468015659,1,"Day,Clear,Bad lighting"
6062,12581809607914381746_1219_547_1239_547,1508252468015659,2,"Day,Clear,Bad lighting"
6063,12581809607914381746_1219_547_1239_547,1508252471816209,0,"Day,Clear,Bad lighting"
6064,12581809607914381746_1219_547_1239_547,1508252471816209,1,"Day,Clear,Bad lighting"
6065,12581809607914381746_1219_547_1239_547,1508252471816209,2,"Day,Clear,Bad lighting"
6066,12581809607914381746_1219_547_1239_547,1508252472216172,0,"Day,Clear,Bad lighting"
6067,12581809607914381746_1219_547_1239_547,1508252472216172,1,"Day,Clear,Bad lighting"
6068,12581809607914381746_1219_547_1239_547,1508252472216172,2,"Day,Clear,Bad lighting"
6069,12581809607914381746_1219_547_1239_547,1508252472416127,0,"Day,Clear,Bad lighting"
6070,12581809607914381746_1219_547_1239_547,1508252472416127,1,"Day,Clear,Bad lighting"
6071,12581809607914381746_1219_547_1239_547,1508252472416127,2,"Day,Clear,Bad lighting"
6072,12581809607914381746_1219_547_1239_547,1508252472616115,0,"Day,Clear,Bad lighting"
6073,12581809607914381746_1219_547_1239_547,1508252472616115,1,"Day,Clear,Bad lighting"
6074,12581809607914381746_1219_547_1239_547,1508252472616115,2,"Day,Clear,Bad lighting"
6075,12581809607914381746_1219_547_1239_547,1508252473016142,0,"Day,Clear,Bad lighting"
6076,12581809607914381746_1219_547_1239_547,1508252473016142,1,"Day,Clear,Bad lighting"
6077,12581809607914381746_1219_547_1239_547,1508252473016142,2,"Day,Clear,Bad lighting"
6078,12581809607914381746_1219_547_1239_547,1508252476816389,0,"Day,Clear,Bad lighting"
6079,12581809607914381746_1219_547_1239_547,1508252476816389,1,"Day,Clear,Bad lighting"
6080,12581809607914381746_1219_547_1239_547,1508252476816389,2,"Day,Clear,Bad lighting"
6081,12581809607914381746_1219_547_1239_547,1508252477216430,0,"Day,Clear,Bad lighting"
6082,12581809607914381746_1219_547_1239_547,1508252477216430,1,"Day,Clear,Bad lighting"
6083,12581809607914381746_1219_547_1239_547,1508252477216430,2,"Day,Clear,Bad lighting"
6084,12581809607914381746_1219_547_1239_547,1508252477416462,0,"Day,Clear,Bad lighting"
6085,12581809607914381746_1219_547_1239_547,1508252477416462,1,"Day,Clear,Bad lighting"
6086,12581809607914381746_1219_547_1239_547,1508252477416462,2,"Day,Clear,Bad lighting"
6087,12581809607914381746_1219_547_1239_547,1508252477616475,0,"Day,Clear,Bad lighting"
6088,12581809607914381746_1219_547_1239_547,1508252477616475,1,"Day,Clear,Bad lighting"
6089,12581809607914381746_1219_547_1239_547,1508252477616475,2,"Day,Clear,Bad lighting"
6090,12581809607914381746_1219_547_1239_547,1508252478016546,0,"Day,Clear,Bad lighting"
6091,12581809607914381746_1219_547_1239_547,1508252478016546,1,"Day,Clear,Bad lighting"
6092,12581809607914381746_1219_547_1239_547,1508252478016546,2,"Day,Snow,Bad lighting"
6093,1265122081809781363_2879_530_2899_530,1506966599437503,0,"Day,Clear,Bad lighting"
6094,1265122081809781363_2879_530_2899_530,1506966599437503,1,"Day,Clear,Bad lighting"
6095,1265122081809781363_2879_530_2899_530,1506966599437503,2,"Day,Clear,Bad lighting"
6096,1265122081809781363_2879_530_2899_530,1506966599838453,0,"Day,Rain,Bad lighting"
6097,1265122081809781363_2879_530_2899_530,1506966599838453,1,"Day,Clear,Bad lighting"
6098,1265122081809781363_2879_530_2899_530,1506966599838453,2,"Day,Clear,Bad lighting"
6099,1265122081809781363_2879_530_2899_530,1506966600038860,0,"Day,Clear,Bad lighting"
6100,1265122081809781363_2879_530_2899_530,1506966600038860,1,"Day,Clear,Bad lighting"
6101,1265122081809781363_2879_530_2899_530,1506966600038860,2,"Day,Clear,Bad lighting"
6102,1265122081809781363_2879_530_2899_530,1506966600239348,0,"Day,Rain,Bad lighting"
6103,1265122081809781363_2879_530_2899_530,1506966600239348,1,"Day,Clear,Bad lighting"
6104,1265122081809781363_2879_530_2899_530,1506966600239348,2,"Day,Clear,Bad lighting"
6105,1265122081809781363_2879_530_2899_530,1506966600640464,0,"Day,Rain,Bad lighting"
6106,1265122081809781363_2879_530_2899_530,1506966600640464,1,"Day,Clear,Bad lighting"
6107,1265122081809781363_2879_530_2899_530,1506966600640464,2,"Day,Clear,Bad lighting"
6108,1265122081809781363_2879_530_2899_530,1506966604450704,0,"Day,Clear,Bad lighting"
6109,1265122081809781363_2879_530_2899_530,1506966604450704,1,"Day,Rain,Bad lighting"
6110,1265122081809781363_2879_530_2899_530,1506966604450704,2,"Day,Clear,Bad lighting"
6111,1265122081809781363_2879_530_2899_530,1506966604850845,0,"Day,Snow,Bad lighting"
6112,1265122081809781363_2879_530_2899_530,1506966604850845,1,"Day,Rain,Bad lighting"
6113,1265122081809781363_2879_530_2899_530,1506966604850845,2,"Day,Clear,Bad lighting"
6114,1265122081809781363_2879_530_2899_530,1506966605050837,0,"Day,Snow,Bad lighting"
6115,1265122081809781363_2879_530_2899_530,1506966605050837,1,"Day,Rain,Bad lighting"
6116,1265122081809781363_2879_530_2899_530,1506966605050837,2,"Day,Clear,Bad lighting"
6117,1265122081809781363_2879_530_2899_530,1506966605250694,0,"Day,Clear,Bad lighting"
6118,1265122081809781363_2879_530_2899_530,1506966605250694,1,"Day,Snow,Bad lighting"
6119,1265122081809781363_2879_530_2899_530,1506966605250694,2,"Day,Clear,Bad lighting"
6120,1265122081809781363_2879_530_2899_530,1506966605650200,0,"Day,Snow,Bad lighting"
6121,1265122081809781363_2879_530_2899_530,1506966605650200,1,"Day,Rain,Bad lighting"
6122,1265122081809781363_2879_530_2899_530,1506966605650200,2,"Day,Clear,Bad lighting"
6123,1265122081809781363_2879_530_2899_530,1506966609442871,0,"Day,Clear,Bad lighting"
6124,1265122081809781363_2879_530_2899_530,1506966609442871,1,"Day,Snow,Bad lighting"
6125,1265122081809781363_2879_530_2899_530,1506966609442871,2,"Day,Rain,Bad lighting"
6126,1265122081809781363_2879_530_2899_530,1506966609841942,0,"Day,Clear,Bad lighting"
6127,1265122081809781363_2879_530_2899_530,1506966609841942,1,"Day,Rain,Bad lighting"
6128,1265122081809781363_2879_530_2899_530,1506966609841942,2,"Day,Clear,Bad lighting"
6129,1265122081809781363_2879_530_2899_530,1506966610041490,0,"Day,Clear,Bad lighting"
6130,1265122081809781363_2879_530_2899_530,1506966610041490,1,"Day,Rain,Bad lighting"
6131,1265122081809781363_2879_530_2899_530,1506966610041490,2,"Day,Clear,Bad lighting"
6132,1265122081809781363_2879_530_2899_530,1506966610241079,0,"Day,Clear,Bad lighting"
6133,1265122081809781363_2879_530_2899_530,1506966610241079,1,"Day,Rain,Bad lighting"
6134,1265122081809781363_2879_530_2899_530,1506966610241079,2,"Day,Clear,Bad lighting"
6135,1265122081809781363_2879_530_2899_530,1506966610640261,0,"Day,Clear,Bad lighting"
6136,1265122081809781363_2879_530_2899_530,1506966610640261,1,"Day,Rain,Bad lighting"
6137,1265122081809781363_2879_530_2899_530,1506966610640261,2,"Day,Clear,Bad lighting"
6138,1265122081809781363_2879_530_2899_530,1506966614529555,0,"Day,Clear,Bad lighting"
6139,1265122081809781363_2879_530_2899_530,1506966614529555,1,"Day,Clear,Bad lighting"
6140,1265122081809781363_2879_530_2899_530,1506966614529555,2,"Day,Clear,Bad lighting"
6141,1265122081809781363_2879_530_2899_530,1506966614928324,0,"Day,Clear,Bad lighting"
6142,1265122081809781363_2879_530_2899_530,1506966614928324,1,"Day,Clear,Bad lighting"
6143,1265122081809781363_2879_530_2899_530,1506966614928324,2,"Day,Clear,Bad lighting"
6144,1265122081809781363_2879_530_2899_530,1506966615127661,0,"Day,Clear,Bad lighting"
6145,1265122081809781363_2879_530_2899_530,1506966615127661,1,"Day,Clear,Bad lighting"
6146,1265122081809781363_2879_530_2899_530,1506966615127661,2,"Day,Clear,Bad lighting"
6147,1265122081809781363_2879_530_2899_530,1506966615326992,0,"Day,Clear,Bad lighting"
6148,1265122081809781363_2879_530_2899_530,1506966615326992,1,"Day,Clear,Bad lighting"
6149,1265122081809781363_2879_530_2899_530,1506966615326992,2,"Day,Clear,Bad lighting"
6150,1265122081809781363_2879_530_2899_530,1506966615725677,0,"Day,Clear,Bad lighting"
6151,1265122081809781363_2879_530_2899_530,1506966615725677,1,"Day,Clear,Bad lighting"
6152,1265122081809781363_2879_530_2899_530,1506966615725677,2,"Day,Clear,Bad lighting"
6153,12844373518178303651_2140_000_2160_000,1553700624818082,0,"Day,Clear,Bad lighting"
6154,12844373518178303651_2140_000_2160_000,1553700624818082,1,"Day,Clear,Bad lighting"
6155,12844373518178303651_2140_000_2160_000,1553700624818082,2,"Day,Rain,Bad lighting"
6156,12844373518178303651_2140_000_2160_000,1553700625218167,0,"Day,Clear,Bad lighting"
6157,12844373518178303651_2140_000_2160_000,1553700625218167,1,"Day,Clear,Bad lighting"
6158,12844373518178303651_2140_000_2160_000,1553700625218167,2,"Day,Rain,Bad lighting"
6159,12844373518178303651_2140_000_2160_000,1553700625418165,0,"Day,Clear,Bad lighting"
6160,12844373518178303651_2140_000_2160_000,1553700625418165,1,"Day,Clear,Bad lighting"
6161,12844373518178303651_2140_000_2160_000,1553700625418165,2,"Day,Rain,Bad lighting"
6162,12844373518178303651_2140_000_2160_000,1553700625618204,0,"Day,Clear,Bad lighting"
6163,12844373518178303651_2140_000_2160_000,1553700625618204,1,"Day,Clear,Bad lighting"
6164,12844373518178303651_2140_000_2160_000,1553700625618204,2,"Day,Rain,Bad lighting"
6165,12844373518178303651_2140_000_2160_000,1553700626018228,0,"Day,Clear,Bad lighting"
6166,12844373518178303651_2140_000_2160_000,1553700626018228,1,"Day,Rain,Bad lighting"
6167,12844373518178303651_2140_000_2160_000,1553700626018228,2,"Day,Rain,Bad lighting"
